vn;dtprel;dtreg;dtconf;dtini;dtfine;mp;prova;laboratorio;code
2938;07/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;04/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;04/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;04/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;04/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;04/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;07/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;07/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;04/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;04/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
872;07/01/2013;07/01/2013;07/01/2013;08/01/2013;08/01/2013;MP 06/003 rev. 0;Esame parassitologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;872MP 06/003 rev. 0
463;08/01/2013;08/01/2013;08/01/2013;08/01/2013;11/01/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
122;08/01/2013;08/01/2013;08/01/2013;10/01/2013;11/01/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
463;08/01/2013;08/01/2013;08/01/2013;08/01/2013;10/01/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
2626;07/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
2626;04/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
1514;30/12/2012;02/01/2013;02/01/2013;25/03/2013;25/03/2013;MP 04/001 rev. 2;Brucellosi da B. abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;1514MP 04/001 rev. 2
1514;30/12/2012;02/01/2013;02/01/2013;25/03/2013;25/03/2013;MP 04/001 rev. 2;Brucellosi da B. abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;1514MP 04/001 rev. 2
1514;30/12/2012;02/01/2013;02/01/2013;25/03/2013;25/03/2013;MP 04/001 rev. 2;Brucellosi da B. abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;1514MP 04/001 rev. 2
1514;30/12/2012;02/01/2013;02/01/2013;25/03/2013;25/03/2013;MP 04/001 rev. 2;Brucellosi da B. abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;1514MP 04/001 rev. 2
1514;30/12/2012;02/01/2013;02/01/2013;25/03/2013;25/03/2013;MP 04/001 rev. 2;Brucellosi da B. abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;1514MP 04/001 rev. 2
1514;30/12/2012;03/01/2013;02/01/2013;25/03/2013;25/03/2013;MP 04/001 rev. 2;Brucellosi da B. abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;1514MP 04/001 rev. 2
1514;30/12/2012;03/01/2013;02/01/2013;25/03/2013;25/03/2013;MP 04/001 rev. 2;Brucellosi da B. abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;1514MP 04/001 rev. 2
1514;30/12/2012;03/01/2013;02/01/2013;25/03/2013;25/03/2013;MP 04/001 rev. 2;Brucellosi da B. abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;1514MP 04/001 rev. 2
1514;30/12/2012;03/01/2013;02/01/2013;25/03/2013;25/03/2013;MP 04/001 rev. 2;Brucellosi da B. abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;1514MP 04/001 rev. 2
1514;30/12/2012;03/01/2013;02/01/2013;25/03/2013;25/03/2013;MP 04/001 rev. 2;Brucellosi da B. abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;1514MP 04/001 rev. 2
1514;30/12/2012;03/01/2013;02/01/2013;25/03/2013;25/03/2013;MP 04/001 rev. 2;Brucellosi da B. abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;1514MP 04/001 rev. 2
1514;30/12/2012;03/01/2013;02/01/2013;25/03/2013;25/03/2013;MP 04/001 rev. 2;Brucellosi da B. abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;1514MP 04/001 rev. 2
1514;30/12/2012;03/01/2013;02/01/2013;25/03/2013;25/03/2013;MP 04/001 rev. 2;Brucellosi da B. abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;1514MP 04/001 rev. 2
1514;30/12/2012;03/01/2013;02/01/2013;25/03/2013;25/03/2013;MP 04/001 rev. 2;Brucellosi da B. abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;1514MP 04/001 rev. 2
1514;30/12/2012;03/01/2013;02/01/2013;25/03/2013;25/03/2013;MP 04/001 rev. 2;Brucellosi da B. abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;1514MP 04/001 rev. 2
1514;30/12/2012;03/01/2013;02/01/2013;25/03/2013;25/03/2013;MP 04/001 rev. 2;Brucellosi da B. abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;1514MP 04/001 rev. 2
871;03/01/2013;03/01/2013;03/01/2013;03/01/2013;03/01/2013;MP 06/013 rev. 0;Esame parassitologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;871MP 06/013 rev. 0
1116;03/01/2013;03/01/2013;03/01/2013;03/01/2013;05/01/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;31/12/2012;07/01/2013;02/01/2013;07/01/2013;09/01/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
1116;02/01/2013;07/01/2013;07/01/2013;07/01/2013;09/01/2013;MP 01/066 rev. 1;Esame batteriologico latte (ricerca Streptococcus agalactiae);Sezione di Bergamo - Laboratorio Diagnostica Generale;1116MP 01/066 rev. 1
67;07/01/2013;07/01/2013;07/01/2013;07/01/2013;07/01/2013;MP 02/028 rev. 10;Aflatossina M1;Sezione di Bergamo - Laboratorio Sierologia;67MP 02/028 rev. 10
2892;07/01/2013;07/01/2013;07/01/2013;07/01/2013;14/01/2013;Non codificato;Note alle prove;Sezione di Bergamo - Laboratorio Diagnostica Generale;2892Non codificato
3788;08/01/2013;09/01/2013;08/01/2013;09/01/2013;09/01/2013;MP 04/107 rev. 0;Neospora caninum: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;3788MP 04/107 rev. 0
1514;07/01/2013;09/01/2013;08/01/2013;10/01/2013;10/01/2013;MP 04/001 rev. 2;Brucellosi da B. abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;1514MP 04/001 rev. 2
122;09/01/2013;09/01/2013;09/01/2013;10/01/2013;11/01/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
122;09/01/2013;09/01/2013;09/01/2013;10/01/2013;11/01/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
463;08/01/2013;09/01/2013;08/01/2013;08/01/2013;10/01/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
122;08/01/2013;09/01/2013;08/01/2013;09/01/2013;10/01/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
463;09/01/2013;09/01/2013;09/01/2013;09/01/2013;11/01/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
2981;09/01/2013;10/01/2013;09/01/2013;15/01/2013;15/01/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;08/01/2013;10/01/2013;09/01/2013;15/01/2013;15/01/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;08/01/2013;10/01/2013;09/01/2013;15/01/2013;15/01/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;10/01/2013;10/01/2013;10/01/2013;15/01/2013;15/01/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;08/01/2013;10/01/2013;09/01/2013;15/01/2013;15/01/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
463;10/01/2013;10/01/2013;10/01/2013;10/01/2013;12/01/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
463;10/01/2013;10/01/2013;10/01/2013;10/01/2013;12/01/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
122;10/01/2013;10/01/2013;10/01/2013;17/01/2013;18/01/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
122;14/01/2013;14/01/2013;14/01/2013;16/01/2013;17/01/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
2981;13/01/2013;14/01/2013;14/01/2013;17/01/2013;17/01/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
122;14/01/2013;14/01/2013;14/01/2013;17/01/2013;18/01/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
2626;10/01/2013;15/01/2013;15/01/2013;15/01/2013;15/01/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
2626;14/01/2013;15/01/2013;15/01/2013;15/01/2013;15/01/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
2626;15/01/2013;15/01/2013;15/01/2013;15/01/2013;15/01/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
122;16/01/2013;16/01/2013;16/01/2013;17/01/2013;18/01/2013;MP 01/068 rev. 0;Antibiogramma;Sezione di Bergamo - Laboratorio Diagnostica Generale;122MP 01/068 rev. 0
2626;16/01/2013;16/01/2013;16/01/2013;17/01/2013;17/01/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
463;16/01/2013;16/01/2013;16/01/2013;17/01/2013;19/01/2013;MP 01/181 rev. 0;Esame batteriologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;463MP 01/181 rev. 0
1569;16/01/2013;16/01/2013;16/01/2013;18/01/2013;18/01/2013;MP 04/053 rev. 0;BVD: anticorpi anti-NS2-3;Sezione di Bergamo - Laboratorio Sierologia;1569MP 04/053 rev. 0
2626;16/01/2013;16/01/2013;16/01/2013;17/01/2013;17/01/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
872;16/01/2013;16/01/2013;16/01/2013;16/01/2013;16/01/2013;MP 06/003 rev. 0;Esame parassitologico;Sezione di Bergamo - Laboratorio Diagnostica Generale;872MP 06/003 rev. 0
2938;27/12/2012;02/01/2013;02/01/2013;02/01/2013;02/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;02/01/2013;04/01/2013;04/01/2013;04/01/2013;04/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;03/01/2013;04/01/2013;04/01/2013;04/01/2013;04/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;28/12/2012;04/01/2013;04/01/2013;04/01/2013;04/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;02/01/2013;04/01/2013;04/01/2013;04/01/2013;04/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;04/01/2013;04/01/2013;04/01/2013;04/01/2013;04/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;02/01/2013;04/01/2013;04/01/2013;04/01/2013;04/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;02/01/2013;04/01/2013;04/01/2013;04/01/2013;04/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;02/01/2013;04/01/2013;04/01/2013;04/01/2013;04/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;02/01/2013;04/01/2013;04/01/2013;04/01/2013;04/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;28/12/2012;04/01/2013;04/01/2013;04/01/2013;04/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;03/01/2013;04/01/2013;04/01/2013;04/01/2013;04/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;04/01/2013;04/01/2013;04/01/2013;04/01/2013;04/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;02/01/2013;04/01/2013;04/01/2013;04/01/2013;04/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;28/12/2012;04/01/2013;04/01/2013;04/01/2013;04/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;02/01/2013;04/01/2013;04/01/2013;04/01/2013;04/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;02/01/2013;04/01/2013;04/01/2013;04/01/2013;04/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;07/01/2013;07/01/2013;07/01/2013;07/01/2013;07/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;07/01/2013;07/01/2013;07/01/2013;07/01/2013;07/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;07/01/2013;07/01/2013;07/01/2013;07/01/2013;07/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;07/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;07/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;07/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;07/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;07/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;07/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;07/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;04/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;04/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;08/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;07/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;07/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;07/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;04/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;04/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2938;04/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella (suidi mac.industriale);Sezione di Bergamo - Laboratorio Diagnostica Generale;2938MP 06/001 rev. 5
2626;07/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
2626;04/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
2626;05/01/2013;08/01/2013;08/01/2013;08/01/2013;08/01/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
2726;29/12/2012;08/01/2013;04/01/2013;08/01/2013;08/01/2013;MP 06/001 rev. 5;Trichinella;Sezione di Bergamo - Laboratorio Diagnostica Generale;2726MP 06/001 rev. 5
2626;29/12/2012;08/01/2013;04/01/2013;08/01/2013;08/01/2013;Non codificato;Esame anatomopatologico animali piccola taglia (all.industriali);Sezione di Bergamo - Laboratorio Diagnostica Generale;2626Non codificato
1569;08/01/2013;09/01/2013;08/01/2013;11/01/2013;11/01/2013;MP 04/053 rev. 0;BVD: anticorpi anti-NS2-3;Sezione di Bergamo - Laboratorio Sierologia;1569MP 04/053 rev. 0
1569;08/01/2013;09/01/2013;08/01/2013;11/01/2013;11/01/2013;MP 04/053 rev. 0;BVD: anticorpi anti-NS2-3;Sezione di Bergamo - Laboratorio Sierologia;1569MP 04/053 rev. 0
1569;08/01/2013;09/01/2013;08/01/2013;11/01/2013;11/01/2013;MP 04/053 rev. 0;BVD: anticorpi anti-NS2-3;Sezione di Bergamo - Laboratorio Sierologia;1569MP 04/053 rev. 0
2981;07/01/2013;09/01/2013;08/01/2013;10/01/2013;10/01/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
2981;07/01/2013;09/01/2013;08/01/2013;10/01/2013;10/01/2013;MP 04/002 ovcap rev. 4;Brucella abortus/melitensis: anticorpi;Sezione di Bergamo - Laboratorio Sierologia;2981MP 04/002 ovcap rev. 4
